website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
kahoot.com,65.8.161.97,1.02,2.05,1.1929999999999998,1.105,65.8.161.97,1.09,0.014999999999999902,True
kahoot.it,3.168.86.109,0.858,1.92,1.0340000000000005,0.9085,3.168.86.109,0.8925000000000001,0.015999999999999903,True
kakuyomu.jp,18.155.192.40,0.853,1.41,0.9563,0.9025,18.155.192.3,0.9005000000000001,0.0019999999999998908,False
kamigame.jp,108.138.246.94,0.779,1.87,0.9192,0.8265,108.138.246.94,0.8265,0.0,True
karte.io,18.239.199.21,0.276,0.678,0.3400999999999999,0.3025,18.239.199.21,0.3025,0.0,True
kb4compliance.com,13.227.74.45,1.44,1.83,1.532,1.49,13.227.74.11,1.1349999999999998,0.3550000000000002,False
kbb.com,23.47.181.117,1.39,1.59,1.443,1.42,23.47.181.117,1.42,0.0,True
keirin.jp,18.173.121.18,0.277,0.726,0.3411,0.2995,18.173.121.18,0.2995,0.0,True
khanacademy.org,108.138.246.87,0.762,1.68,0.883,0.7955000000000001,18.173.121.3,0.293,0.5025000000000002,False
klaviyo.com,18.155.192.45,0.862,1.08,0.9137,0.898,18.155.192.45,0.898,0.0,True
knowbe4.com,18.244.214.73,0.285,1.02,0.3751,0.3065,18.244.214.53,0.297,0.009500000000000008,False
kohls.com,23.62.46.5,0.801,2.01,0.989,0.8445,23.62.46.5,0.8445,0.0,True
kompas.com,13.227.74.118,1.53,2.85,1.764,1.5950000000000002,13.227.74.94,1.585,0.010000000000000231,False
kpmg.com,23.62.46.165,0.801,1.94,0.9629,0.836,23.62.46.165,0.836,0.0,True
krone.at,13.35.121.108,0.931,2.46,1.1445999999999998,0.9675,13.35.121.108,0.9675,0.0,True
kucoin.com,18.244.214.21,0.845,2.34,1.0528,0.9195,18.244.214.98,0.88,0.03949999999999998,False
l-tike.com,104.100.61.67,2.29,3.4,2.4799999999999995,2.31,104.100.61.67,2.3,0.010000000000000231,True
lacentrale.fr,18.155.192.97,0.289,0.441,0.3433,0.3275,18.155.192.42,0.298,0.029500000000000026,False
larepublica.pe,13.227.74.121,1.67,1.94,1.7420000000000002,1.715,13.227.74.121,1.715,0.0,True
lastampa.it,99.84.238.132,0.825,1.71,0.9369,0.8354999999999999,99.84.238.132,0.8354999999999999,0.0,True
lastpass.com,104.100.62.22,2.27,3.67,2.535,2.305,104.100.62.22,2.23,0.07500000000000018,True
lavoixdunord.fr,69.192.139.215,2.28,3.67,2.463,2.315,23.62.46.15,0.8095,1.5055,False
leadsquared.com,18.238.192.128,0.277,0.747,0.3776,0.323,18.155.202.56,0.321,0.0020000000000000018,False
leboncoin.fr,65.8.161.3,0.99,2.16,1.2253999999999998,1.02,65.8.161.3,1.02,0.0,True
lefigaro.fr,23.46.216.199,3.08,4.08,3.243,3.135,23.216.149.149,0.8614999999999999,2.2735,False
lego.com,23.212.62.213,1.31,1.85,1.4220000000000002,1.3650000000000002,23.216.149.154,0.8614999999999999,0.5035000000000003,False
lenovo.com,23.203.212.106,1.37,2.73,1.6,1.475,23.203.212.106,1.475,0.0,True
lenovo.com.cn,23.203.212.106,1.46,1.51,1.485,1.48,23.203.212.106,1.48,0.0,True
lettuceclub.net,99.84.238.168,0.823,1.8,0.9874000000000004,0.9005000000000001,99.84.238.168,0.9005000000000001,0.0,True
liberation.fr,99.86.91.96,135.0,135.0,135.0,135.0,99.86.91.5,134.0,1.0,False
lidl.com,23.59.199.80,2.24,2.43,2.3210000000000006,2.29,23.59.199.80,2.29,0.0,True
lidl.fr,23.59.199.80,2.26,2.81,2.374,2.325,23.59.199.80,2.275,0.050000000000000266,True
lijit.com,18.155.192.100,0.843,0.939,0.8903000000000001,0.8825000000000001,18.155.192.94,0.867,0.01550000000000007,False
linode.com,23.212.62.213,1.34,3.24,1.704,1.51,23.216.149.148,0.8525,0.6575,False
livehindustan.com,23.67.33.40,2.26,3.08,2.44,2.335,23.216.149.139,0.8875,1.4475,False
livemint.com,23.37.16.252,63.2,106.0,82.86,88.0,23.35.188.253,58.2,29.799999999999997,False
