website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
ifood.com.br,108.158.32.17,0.408,1.02,0.4854,0.425,108.158.32.17,0.425,0.0,True
ifttt.com,18.65.244.116,0.399,0.762,0.4715,0.436,18.65.244.116,0.436,0.0,True
ihg.com,23.32.5.152,0.25,0.524,0.348,0.3445,23.32.5.152,0.3445,0.0,True
ikea.com,104.68.5.220,0.245,0.485,0.2901,0.2685,104.68.5.220,0.2675,0.0010000000000000009,True
iltalehti.fi,108.139.10.8,143.0,143.0,143.0,143.0,108.139.10.8,143.0,0.0,True
imf.org,104.98.3.83,49.9,55.3,50.56,50.0,104.98.3.74,47.9,2.1000000000000014,False
immersivelabs.online,108.158.32.113,0.406,0.815,0.4888,0.433,108.158.32.113,0.433,0.0,True
immobilienscout24.de,18.238.192.26,143.0,144.0,143.1,143.0,18.238.192.26,143.0,0.0,True
impression.link,108.158.20.81,0.839,1.29,0.9302,0.9025,108.158.20.108,0.8545,0.04799999999999993,False
imtwjwoasak.com,108.158.32.85,0.371,0.893,0.4432,0.3935,108.158.32.85,0.3935,0.0,True
index.hu,213.181.199.17,239.0,240.0,239.1,239.0,213.181.199.17,239.0,0.0,True
india.com,23.40.52.32,0.222,0.578,0.2844,0.2555,23.40.52.32,0.2555,0.0,True
indianexpress.com,23.204.66.40,0.659,0.755,0.7011000000000001,0.7015,23.215.57.37,0.4165,0.28500000000000003,False
indiatimes.com,104.74.49.130,0.264,0.888,0.3578,0.299,104.74.49.130,0.2865,0.012500000000000011,True
indiatoday.in,184.84.165.114,0.266,0.97,0.4238,0.3735,23.40.52.189,0.3625,0.01100000000000001,False
inews.co.uk,23.206.243.49,0.323,0.976,0.4343,0.3415,23.208.29.171,0.327,0.014500000000000013,False
infobae.com,23.40.52.215,0.229,0.732,0.2918999999999999,0.2425,23.40.52.218,0.238,0.004500000000000004,False
infojobs.net,18.65.244.3,0.396,0.652,0.4412999999999999,0.4235,18.65.244.39,0.3495,0.07400000000000001,False
infura.io,108.158.20.23,0.813,1.47,0.9765999999999998,0.8425,108.158.20.23,0.8425,0.0,True
instacart.com,108.158.20.45,0.801,1.33,0.881,0.821,108.158.20.45,0.821,0.0,True
instagram.com,157.240.8.174,0.201,0.448,0.2377,0.2115,157.240.8.174,0.2115,0.0,True
intercom.com,13.35.147.34,0.483,0.984,0.5538,0.514,13.35.147.34,0.514,0.0,True
intercom.io,13.35.147.58,0.511,1.1,0.5940000000000001,0.534,13.35.147.34,0.5275000000000001,0.00649999999999995,False
intercomcdn.com,108.158.32.6,0.353,1.04,0.4407,0.3725,108.158.32.6,0.3725,0.0,True
intuit.com,104.74.35.154,0.243,0.733,0.3154,0.2755,104.74.35.154,0.2755,0.0,True
inverse.com,108.158.32.110,0.359,1.03,0.4759,0.389,108.158.32.110,0.389,0.0,True
iowa.gov,23.40.52.12,0.25,0.914,0.3982,0.3585,23.40.52.12,0.3585,0.0,True
is.fi,13.227.74.108,144.0,144.0,144.0,144.0,13.227.74.24,143.0,1.0,False
israelhayom.co.il,23.218.218.27,213.0,213.0,213.0,213.0,23.218.218.27,213.0,0.0,True
istockphoto.com,13.35.147.12,0.524,0.758,0.5894,0.5705,13.35.147.12,0.5705,0.0,True
itatiaia.com.br,108.158.20.124,0.85,1.62,0.9665,0.8965000000000001,108.158.20.49,0.8674999999999999,0.029000000000000137,False
itau.com.br,104.98.3.81,47.8,48.5,47.94,47.8,23.48.247.237,0.359,47.440999999999995,False
