website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
clickup.com,3.164.92.61,1.62,2.86,1.768,1.6549999999999998,3.164.92.61,1.6549999999999998,0.0,True
cms.gov,23.39.17.84,55.7,55.8,55.73,55.7,23.10.129.109,1.12,54.580000000000005,False
cnstrc.com,18.245.96.51,1.25,1.35,1.282,1.275,18.245.96.57,1.215,0.05999999999999983,False
coches.net,18.67.17.126,1.27,1.35,1.3130000000000002,1.315,18.67.17.126,1.315,0.0,True
code.org,18.67.39.10,1.26,1.38,1.31,1.31,18.67.39.102,1.275,0.03500000000000014,False
codedish.co,13.33.165.75,1.33,2.52,1.519,1.3849999999999998,13.33.165.75,1.3849999999999998,0.0,True
coinmarketcap.com,18.67.17.98,1.14,1.3,1.222,1.225,18.67.17.98,1.225,0.0,True
colearn.id,13.33.165.29,1.25,4.6,1.837,1.35,18.67.39.70,1.28,0.07000000000000006,False
company-target.com,18.67.17.109,1.25,1.42,1.315,1.3,18.67.17.109,1.3,0.0,True
company.site,3.164.92.67,1.87,3.18,2.063,1.95,3.164.92.26,1.885,0.06499999999999995,False
compass.com,13.33.165.31,1.28,2.07,1.388,1.3,13.33.165.31,1.3,0.0,True
complex.com,18.67.39.93,1.28,2.23,1.398,1.3050000000000002,18.67.39.93,1.3050000000000002,0.0,True
concursolutions.com,23.45.1.14,11.6,19.7,12.599999999999998,11.65,23.45.1.14,11.65,0.0,True
connatix.com,3.164.92.30,1.76,2.96,1.924,1.825,3.164.92.121,1.76,0.06499999999999995,False
consumerreports.org,18.245.96.6,1.21,1.38,1.279,1.265,18.245.96.6,1.265,0.0,True
convertio.co,13.33.165.115,1.26,1.45,1.317,1.3,13.33.165.115,1.3,0.0,True
coppel.com,23.5.100.50,1.24,1.81,1.414,1.315,23.5.100.50,1.315,0.0,True
costco.ca,184.25.67.130,1.25,2.37,1.44,1.32,184.25.67.130,1.26,0.06000000000000005,True
costco.com,184.84.187.95,1.17,2.08,1.287,1.205,184.84.187.95,1.205,0.0,True
coupang.com,13.33.165.112,1.34,2.74,1.507,1.3650000000000002,13.33.165.112,1.35,0.015000000000000124,True
coursera.org,18.67.39.102,1.29,1.46,1.339,1.33,18.67.39.102,1.32,0.010000000000000009,True
cpsc.gov,184.29.116.226,1.26,2.47,1.437,1.3250000000000002,184.29.116.226,1.27,0.05500000000000016,True
creditkarma.com,184.29.115.253,1.2,2.72,1.3990000000000002,1.255,184.29.115.253,1.255,0.0,True
credly.com,18.245.96.61,1.34,2.68,1.499,1.355,18.245.96.114,1.315,0.040000000000000036,False
cricketwireless.com,184.26.180.100,1.17,9.89,2.306,1.22,184.26.180.100,1.22,0.0,True
csmonitor.com,13.33.165.80,1.14,1.96,1.259,1.185,13.33.165.80,1.185,0.0,True
ctvnews.ca,23.10.184.55,1.22,1.36,1.287,1.285,23.10.184.55,1.285,0.0,True
cvs.com,23.54.152.222,55.7,55.8,55.74,55.7,23.77.242.39,16.1,39.6,False
cylance.com,18.67.17.3,1.18,2.45,1.353,1.225,18.67.17.3,1.225,0.0,True
dailykos.com,18.67.17.68,1.36,3.12,1.582,1.41,18.67.17.107,1.235,0.17499999999999982,False
dailymail.co.uk,23.5.111.249,1.17,2.79,1.369,1.1949999999999998,23.5.111.249,1.1949999999999998,0.0,True
dalyfeds.com,23.223.17.172,1.26,1.38,1.314,1.31,23.223.17.165,1.25,0.06000000000000005,False
dan.com,23.205.255.235,1.2,2.67,1.38,1.24,23.205.255.235,1.24,0.0,True
datadoghq.com,3.164.92.115,1.64,3.22,1.849,1.705,3.164.92.20,1.68,0.025000000000000133,False
